Zone Code;Zone Name;Dealer Code;Dealer Name;Sales Channel;Channel Description;Channel Group;City;District;Shipping Completed;VIN;Şasi;Model Description;Vehicle Version;Vehicle Code;Model Yılı;Connection Date;Deferred Delivery;Connection Status;Estimated Production Date;Customer Delivery Date;Sales Date;Sales Time;Final Customer Invoice Date;Brand;Exterior Color Type;Exterior Color;Interior Color;Invoice Date;Sales Type;Sales Type Description;Estimated Vessel Arrival Date;Estimated Delivery Date
002;2 BOLGE - NORTHSTAR;BA-3-ICA-02;DEALER 9;RE;Retail;B2C SALES;KAYSERİ;MELİKGAZİ;Y;ZAC5JACT4RJL38202;RJL38202;A2;A2V01;L3;2024;2025-03-28;NO;Delivery;W49/12/2024;2025-04-08;2025-03-28 00:00:00;1900-01-00;2025-03-28;NORTHSTAR;Color;Black2;IG1a;2024-12-31;RE;Retail;16.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-03;DEALER 21;RS;Additional Discounted Retail;B2C SALES;MUĞLA;BODRUM;Y;ZAC5JACT9RJL38180;RJL38180;A2;A2V01;L3;2024;2025-03-14;NO;Delivery;W49/12/2024;2025-04-05;2025-03-14 00:00:00;1900-01-00;2025-03-14;NORTHSTAR;Color;Black2;IG1a;2025-03-12;RE;Retail;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;KADIKÖY;Y;ZAC5JACT5RJL38192;RJL38192;A2;A2V01;L3;2024;2025-03-11;NO;Delivery;W49/12/2024;2025-03-18;2025-03-11 00:00:00;1900-01-00;2025-03-11;NORTHSTAR;Color;Black2;IG1a;2025-03-11;RE;Retail;17.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;SARIYER;Y;ZAC5JACT0RJL38200;RJL38200;A2;A2V01;L3;2024;2025-02-28;NO;Delivery;W49/12/2024;2025-03-25;2025-02-28 00:00:00;1900-01-00;2025-02-28;NORTHSTAR;Color;Black2;IG1a;2024-12-31;RE;Retail;17.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZAC5JACT8RJL38056;RJL38056;A2;A2V01;L3;2024;2025-01-31;NO;Delivery;W49/12/2024;2025-02-14;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;23.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-03;DEALER 10;RE;Retail;B2C SALES;MARDİN;MERKEZ;Y;ZAC5JACTXRJL38057;RJL38057;A2;A2V01;L3;2024;2025-01-31;NO;Delivery;W49/12/2024;2025-02-25;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;23.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-03;DEALER 10;RE;Retail;B2C SALES;MARDİN;MERKEZ;Y;ZAC5JACT4RJL38149;RJL38149;A2;A2V01;L3;2024;2025-01-31;NO;Delivery;W49/12/2024;2025-02-25;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;27.12.2024;31.01.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;SF;Super Fleet;B2B SALES;İSTANBUL;MALTEPE;Y;ZAC5JACTXRJL38060;RJL38060;A2;A2V01;L3;2024;2025-02-19;NO;Delivery;W49/12/2024;2025-04-01;2025-02-28 00:00:00;1900-01-00;2025-02-28;NORTHSTAR;Color;Grey3;IG1a;2025-02-28;F1;Super Fleet;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-AKD-02;DEALER 4;RE;Retail;B2C SALES;ADANA;ALADAĞ;Y;ZAC5JACT1RJL38061;RJL38061;A2;A2V01;L3;2024;2025-03-17;NO;Delivery;W49/12/2024;2025-03-25;2025-02-28 00:00:00;1900-01-00;2025-02-28;NORTHSTAR;Color;Grey3;IG1a;2025-03-03;RE;Retail;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RE;Retail;B2C SALES;İSTANBUL;BEYOĞLU;Y;ZAC5JACT9RJL38129;RJL38129;A2;A2V01;L3;2024;2025-01-28;NO;Delivery;W49/12/2024;2025-02-19;2025-01-28 00:00:00;1900-01-00;2025-01-28;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RS;Additional Discounted Retail;B2C SALES;BURSA;GEMLİK;Y;ZAC5JACT8RJL38154;RJL38154;A2;A2V01;L3;2024;2025-02-28;NO;Delivery;W49/12/2024;2025-03-25;2025-02-28 00:00:00;1900-01-00;2025-02-28;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-03;DEALER 8;RE;Retail;B2C SALES;ÇANAKKALE;MERKEZ;Y;ZAC5JACT3RJL38160;RJL38160;A2;A2V01;L3;2024;2025-01-31;NO;Delivery;W49/12/2024;2025-02-25;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Grey3;IG1a;2025-01-31;RE;Retail;24.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;SF;Super Fleet;B2B SALES;İSTANBUL;EYÜP;Y;ZAC5JACT9RJL38258;RJL38258;A2;A2V01;L3;2024;2025-03-17;NO;Delivery;W49/12/2024;2025-04-19;2025-03-19 00:00:00;1900-01-00;2025-03-19;NORTHSTAR;Color;Grey3;IG1a;2025-03-17;RE;Retail;23.12.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ZONGULDAK;MERKEZ;Y;ZAC5JACT3RJL38269;RJL38269;A2;A2V01;L3;2024;2025-02-25;NO;Delivery;W49/12/2024;2025-03-01;2025-02-25 00:00:00;1900-01-00;2025-02-25;NORTHSTAR;Color;Grey3;IG1a;2025-01-22;RE;Retail;26.12.2024;31.01.2025
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;B.ÇEKMECE;Y;ZAC5JACT6RJL19909;RJL19909;A2;A2V02;L6;2024;2025-01-28;NO;Delivery;W41/10/2024;2025-02-19;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Grey3;IG1a;2025-01-24;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-EGE-03;DEALER 21;RE;Retail;B2C SALES;MUĞLA;BODRUM;Y;ZAC5JACTXRJL22750;RJL22750;A2;A2V02;L6;2024;2025-03-28;NO;Delivery;W42/10/2024;2025-04-19;2025-03-28 00:00:00;1900-01-00;2025-03-28;NORTHSTAR;Color;Grey3;IG1a;2025-01-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RS;Additional Discounted Retail;B2C SALES;BURSA;NİLÜFER;Y;ZAC5JACT9RJL22657;RJL22657;A2;A2V02;L6;2024;2025-03-31;NO;Delivery;W42/10/2024;2025-04-24;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;Grey3;IG1a;2025-02-28;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;ÇANAKKALE;AYVACIK;N;ZAC5JACT4RJL15163;RJL15163;A2;A2V02;L6;2024;2025-02-11;NO;Delivery;W39/09/2024;2025-02-19;2025-02-12 00:00:00;1900-01-00;2025-02-12;NORTHSTAR;Color;White2;IG1a;2025-02-07;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;KADIKÖY;Y;ZAC5JACT8RJL22519;RJL22519;A2;A2V02;L6;2024;2025-03-11;NO;Delivery;W42/10/2024;2025-03-27;2025-03-12 00:00:00;1900-01-00;2025-03-12;NORTHSTAR;Color;White2;IG1a;2025-03-04;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;N;ZAC5JACTXRJL14325;RJL14325;A2;A2V02;L6;2024;2025-03-29;NO;Delivery;W39/09/2024;2025-04-03;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;White2;IG1a;2025-02-14;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RE;Retail;B2C SALES;MERSİN;TARSUS;Y;ZAC5JACT3RJL17115;RJL17115;A2;A2V02;L6;2024;2025-04-30;NO;Delivery;W40/10/2024;2025-05-24;2025-04-30 00:00:00;1900-01-00;2025-04-30;NORTHSTAR;Color;White2;IG1a;2025-04-08;RE;Retail;18.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RE;Retail;B2C SALES;ANKARA;ETİMESGUT;N;ZAC5JACT3RJL15266;RJL15266;A2;A2V02;L6;2024;2025-03-31;NO;Delivery;W39/09/2024;2025-04-02;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;White2;IG1a;2025-04-02;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RE;Retail;B2C SALES;ANTALYA;MURATPAŞA;Y;ZAC5JACT2RJL19910;RJL19910;A2;A2V02;L6;2024;2025-03-07;NO;Delivery;W41/10/2024;2025-04-08;2025-03-17 00:00:00;1900-01-00;2025-03-17;NORTHSTAR;Color;White2;IG1a;2024-11-29;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;İSTANBUL;BAHÇELİEVLER;N;ZAC5JACTXRJL15314;RJL15314;A2;A2V02;L6;2024;2025-06-19;NO;Delivery;W39/09/2024;2025-07-08;2025-06-23 00:00:00;1900-01-00;2025-06-23;NORTHSTAR;Color;Green1;IG1a;2025-05-31;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RE;Retail;B2C SALES;ANTALYA;MURATPAŞA;Y;ZAC5JACT7RJL23094;RJL23094;A2;A2V02;L6;2024;2025-06-27;NO;Delivery;W42/10/2024;2025-07-08;2025-06-27 00:00:00;1900-01-00;2025-06-27;NORTHSTAR;Color;Green1;IG1a;2025-05-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;İSTANBUL;AVCILAR;N;ZAC5JACT9RJL16969;RJL16969;A2;A2V02;L6;2024;2025-01-30;NO;Delivery;W40/10/2024;2025-02-19;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Beige;IG1a;2024-10-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RE;Retail;B2C SALES;ADANA;SEYHAN;N;ZAC5JACT8RJL17532;RJL17532;A2;A2V02;L6;2024;2025-01-23;NO;Delivery;W40/10/2024;2025-02-03;2025-01-23 00:00:00;1900-01-00;2025-01-23;NORTHSTAR;Color;Black2;IG1a;2024-10-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZAC5JACTXRJL22554;RJL22554;A2;A2V02;L6;2024;2025-03-24;NO;Delivery;W42/10/2024;2025-03-26;2025-03-24 00:00:00;1900-01-00;2025-03-24;NORTHSTAR;Color;Black2;IG1a;2024-11-20;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RE;Retail;B2C SALES;İZMİR;MENDERES;Y;ZAC5JACT7RJL22575;RJL22575;A2;A2V02;L6;2024;2025-07-03;NO;Delivery;W42/10/2024;2025-07-08;2025-06-30 00:00:00;1900-01-00;2025-06-30;NORTHSTAR;Color;Yellow;IY1;2025-05-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;RE;Retail;B2C SALES;İSTANBUL;ÜSKÜDAR;Y;ZAC5JACTXRJL19878;RJL19878;A2;A2V02;L6;2024;2025-05-14;NO;Delivery;W41/10/2024;2025-06-06;2025-05-15 00:00:00;1900-01-00;2025-05-15;NORTHSTAR;Color;Yellow;IY1;2025-03-27;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RE;Retail;B2C SALES;İSTANBUL;BEYOĞLU;Y;ZAC5JACT1RJL18487;RJL18487;A2;A2V02;L6;2024;2025-03-21;NO;Delivery;W41/10/2024;2025-04-12;2025-03-21 00:00:00;1900-01-00;2025-03-21;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RE;Retail;B2C SALES;İSTANBUL;BAKIRKÖY;Y;ZAC5JACT7RJL18428;RJL18428;A2;A2V02;L6;2024;2025-01-22;NO;Delivery;W41/10/2024;2025-02-01;2025-01-27 00:00:00;1900-01-00;2025-01-27;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-KAR-01;DEALER 20;RE;Retail;B2C SALES;KARS;MERKEZ;Y;ZAC5JACT9RJL22805;RJL22805;A2;A2V02;L6;2024;2025-04-18;NO;Delivery;W42/10/2024;2025-04-21;2025-04-21 00:00:00;1900-01-00;2025-04-21;NORTHSTAR;Color;Grey3;IG1a;2025-01-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-ICA-03;DEALER 10;RS;Additional Discounted Retail;B2C SALES;KONYA;KARATAY;Y;ZAC5JACT5RJL23367;RJL23367;A2;A2V02;L6;2024;2025-03-31;NO;Delivery;W43/10/2024;2025-04-24;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;18.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-02;DEALER 6;RE;Retail;B2C SALES;İZMİR;KARŞIYAKA;N;ZAC5JACT8RJL15652;RJL15652;A2;A2V02;L6;2024;2025-03-04;NO;Delivery;W40/10/2024;2025-03-15;2025-03-13 00:00:00;1900-01-00;2025-03-13;NORTHSTAR;Color;Grey3;IG1a;2024-11-21;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RE;Retail;B2C SALES;İSTANBUL;BEYLİKDÜZÜ;Y;ZAC5JACT2RJL23472;RJL23472;A2;A2V02;L6;2024;2025-02-18;NO;Delivery;W43/10/2024;2025-03-12;2025-02-18 00:00:00;1900-01-00;2025-02-18;NORTHSTAR;Color;White2;IG1a;2024-10-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RE;Retail;B2C SALES;İSTANBUL;BAYRAMPAŞA;Y;ZAC5JACT3RJL23495;RJL23495;A2;A2V02;L6;2024;2025-01-31;NO;Delivery;W43/10/2024;2025-02-22;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;White2;IG1a;2024-10-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-KAR-01;DEALER 20;RE;Retail;B2C SALES;ERZİNCAN;MERKEZ;Y;ZAC5JACT3RJL23481;RJL23481;A2;A2V02;L6;2024;2025-01-30;NO;Delivery;W43/10/2024;2025-01-31;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;White2;IG1a;2024-11-29;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RE;Retail;B2C SALES;ANKARA;BALA;N;ZAC5JACT6RJL15620;RJL15620;A2;A2V02;L6;2024;2025-03-14;NO;Delivery;W40/09/2024;2025-03-19;2025-03-19 00:00:00;1900-01-00;2025-03-19;NORTHSTAR;Color;White2;IG1a;2025-02-26;RE;Retail;;31.10.2024
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;GÖLBAŞI;Y;ZAC5JACT7RJL23483;RJL23483;A2;A2V02;L6;2024;2025-03-31;NO;Delivery;W43/10/2024;2025-04-07;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;Green1;IG1a;2024-12-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-AKD-04;DEALER 15;RE;Retail;B2C SALES;MUĞLA;FETHİYE;Y;ZAC5JACT6RJL23586;RJL23586;A2;A2V02;L6;2024;2025-01-31;NO;Delivery;W43/10/2024;2025-02-22;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Red2;IG1a;2024-12-20;RE;Retail;31.10.2024;30.11.2024
J00;NORTHSTAR ZONE;BA-3-AKD-03;DEALER 11;RS;Additional Discounted Retail;B2C SALES;KAHRAMANMARAŞ;PAZARCIK;Y;ZAC5JACT1RJL23771;RJL23771;A2;A2V02;L6;2024;2025-02-12;NO;Delivery;W43/10/2024;2025-03-11;2025-02-17 00:00:00;1900-01-00;2025-02-17;NORTHSTAR;Color;Beige;IG1a;2025-02-12;RE;Retail;21.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;RE;Retail;B2C SALES;DENİZLİ;MERKEZ;N;ZAC5JACT0RJL23812;RJL23812;A2;A2V02;L6;2024;2025-01-21;NO;Delivery;W43/10/2024;2025-02-12;2025-01-21 00:00:00;1900-01-00;2025-01-21;NORTHSTAR;Color;Black2;IG1a;2024-12-28;RE;Retail;21.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;Y;ZAC5JACT9RJL16227;RJL16227;A2;A2V02;L6;2024;2025-01-31;NO;Delivery;W40/10/2024;2025-02-06;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Color;Black2;IG1a;2024-10-28;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RE;Retail;B2C SALES;BURSA;NİLÜFER;Y;ZAC5JACT7RJL23273;RJL23273;A2;A2V02;L6;2024;2025-01-14;NO;Delivery;W42/10/2024;2025-02-06;2025-01-15 00:00:00;1900-01-00;2025-01-15;NORTHSTAR;Color;Black2;IG1a;2024-12-31;RE;Retail;21.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RE;Retail;B2C SALES;ANKARA;ÇANKAYA;N;ZAC5JACT3RJL16241;RJL16241;A2;A2V02;L6;2024;2025-02-18;NO;Delivery;W40/10/2024;2025-02-25;2025-02-25 00:00:00;1900-01-00;2025-02-25;NORTHSTAR;Color;Yellow;IY1;2024-12-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RE;Retail;B2C SALES;İSTANBUL;BEYLİKDÜZÜ;N;ZAC5JACT9RJL17927;RJL17927;A2;A2V02;L6;2024;2025-04-10;NO;Delivery;W40/10/2024;2025-05-02;2025-04-10 00:00:00;1900-01-00;2025-04-10;NORTHSTAR;Color;Yellow;IY1;2025-01-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-02;DEALER 7;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;ÇEKMEKÖY;Y;ZAC5JACT4RJL15616;RJL15616;A2;A2V02;L6;2024;2025-01-31;NO;Delivery;W40/09/2024;2025-02-25;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Bicolor;White2;IB4a;2025-01-31;RE;Retail;21.01.2025;28.02.2025
001;1 BOLGE - NORTHSTAR;BA-3-EGE-01;DEALER 2;RE;Retail;B2C SALES;BURSA;MUDANYA;Y;ZAC5JACTXRJL23090;RJL23090;A2;A2V02;L6;2024;2025-01-27;NO;Delivery;W43/10/2024;2025-02-18;2025-01-27 00:00:00;1900-01-00;2025-01-27;NORTHSTAR;Bicolor;Beige;IB4a;2024-10-31;RE;Retail;;30.11.2024
J00;NORTHSTAR ZONE;BA-3-MAR-05;DEALER 13;RE;Retail;B2C SALES;İSTANBUL;KADIKÖY;Y;ZAC5JACT6RJL25807;RJL25807;A2;A2V02;L6;2024;2025-01-21;NO;Delivery;W43/10/2024;2025-02-14;2025-01-23 00:00:00;1900-01-00;2025-01-23;NORTHSTAR;Color;Black2;IB4a;2024-12-31;RE;Retail;19.11.2024;31.12.2024
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RE;Retail;B2C SALES;İSTANBUL;KAĞITHANE;Y;ZAC5JACT9RJL15725;RJL15725;A2;A2V02;L6;2024;2025-02-18;NO;Delivery;W40/09/2024;2025-03-20;2025-02-26 00:00:00;1900-01-00;2025-02-26;NORTHSTAR;Bicolor;Grey3;IB4a;2025-02-11;RE;Retail;;31.01.2025
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RE;Retail;B2C SALES;İSTANBUL;KAĞITHANE;Y;ZAC5JACT4RJL15647;RJL15647;A2;A2V02;L6;2024;2025-01-31;NO;Delivery;W40/09/2024;2025-02-25;2025-01-31 00:00:00;1900-01-00;2025-01-31;NORTHSTAR;Bicolor;Grey3;IB4a;2025-01-31;RE;Retail;21.01.2025;28.02.2025
J00;NORTHSTAR ZONE;BA-3-ICA-01;DEALER 1;RE;Retail;B2C SALES;DİYARBAKIR;YENİŞEHİR;N;ZAC5JACT4RJL28138;RJL28138;A2;A2V02;L6;2024;2025-03-20;NO;Delivery;W45/11/2024;2025-03-26;2025-03-21 00:00:00;1900-01-00;2025-03-21;NORTHSTAR;Color;Grey3;IG1a;2024-12-30;RE;Retail;22.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-03;DEALER 21;RE;Retail;B2C SALES;İZMİR;KONAK;N;ZAC5JACT5RJL28181;RJL28181;A2;A2V02;L6;2024;2025-01-16;NO;Delivery;W45/11/2024;2025-02-20;2025-01-28 00:00:00;1900-01-00;2025-01-29;NORTHSTAR;Color;Grey3;IG1a;2025-01-16;RE;Retail;22.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-04;DEALER 22;RE;Retail;B2C SALES;MUĞLA;BODRUM;N;ZAC5JACT2RJL27778;RJL27778;A2;A2V02;L6;2024;2025-04-30;NO;Delivery;W45/11/2024;2025-05-24;2025-04-30 00:00:00;1900-01-00;2025-04-30;NORTHSTAR;Color;Grey3;IG1a;2025-05-02;RE;Retail;13.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-08;DEALER 18;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;ÜMRANİYE;Y;ZAC5JACT6RJL25810;RJL25810;A2;A2V02;L6;2024;2025-03-24;NO;Delivery;W43/10/2024;2025-03-27;2025-03-25 00:00:00;1900-01-00;2025-03-25;NORTHSTAR;Color;Grey3;IG1a;2025-02-26;RE;Retail;8.11.2024;31.12.2024
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RS;Additional Discounted Retail;B2C SALES;KOCAELİ;DARICA;Y;ZAC5JACT5RJL25815;RJL25815;A2;A2V02;L6;2024;2025-04-09;NO;Delivery;W43/10/2024;2025-05-01;2025-04-09 00:00:00;1900-01-00;2025-04-09;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;8.11.2024;31.12.2024
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RE;Retail;B2C SALES;TOKAT;MERKEZ;Y;ZAC5JACT4RJL25790;RJL25790;A2;A2V02;L6;2024;2025-06-26;NO;Delivery;W43/10/2024;2025-07-08;2025-06-26 00:00:00;1900-01-00;2025-06-26;NORTHSTAR;Color;Grey3;IG1a;2024-12-31;RE;Retail;19.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-EGE-03;DEALER 21;RE;Retail;B2C SALES;MUĞLA;BODRUM;Y;ZAC5JACT4RJL25966;RJL25966;A2;A2V02;L6;2024;2025-01-14;NO;Delivery;W43/10/2024;2025-02-06;2025-01-15 00:00:00;1900-01-00;2025-01-15;NORTHSTAR;Color;Grey3;IG1a;2024-12-24;RE;Retail;8.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-07;DEALER 17;RE;Retail;B2C SALES;İSTANBUL;SARIYER;Y;ZAC5JACT9RJL26188;RJL26188;A2;A2V02;L6;2024;2025-04-08;NO;Delivery;W43/10/2024;2025-04-17;2025-04-15 00:00:00;1900-01-00;2025-04-15;NORTHSTAR;Color;White2;IG1a;2025-02-28;RE;Retail;8.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-ICA-04;DEALER 14;RS;Additional Discounted Retail;B2C SALES;ANKARA;ÇANKAYA;N;ZAC5JACT3RJL27918;RJL27918;A2;A2V02;L6;2024;2025-03-19;NO;Delivery;W45/11/2024;2025-03-20;2025-03-20 00:00:00;1900-01-00;2025-03-20;NORTHSTAR;Color;White2;IG1a;2025-02-28;RE;Retail;19.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RE;Retail;B2C SALES;ADANA;SEYHAN;N;ZAC5JACT2RJL27909;RJL27909;A2;A2V02;L6;2024;2025-03-31;NO;Delivery;W45/11/2024;2025-04-24;2025-03-31 00:00:00;1900-01-00;2025-03-31;NORTHSTAR;Color;White2;IG1a;2025-04-02;RE;Retail;19.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-04;DEALER 12;RE;Retail;B2C SALES;YALOVA;MERKEZ;N;ZAC5JACT0RJL26144;RJL26144;A2;A2V02;L6;2024;2025-04-03;NO;Delivery;W43/10/2024;2025-04-29;2025-04-07 00:00:00;1900-01-00;2025-04-07;NORTHSTAR;Color;White2;IG1a;2025-03-25;RE;Retail;14.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-AKD-01;DEALER 3;RS;Additional Discounted Retail;B2C SALES;MERSİN;AKDENİZ;Y;ZAC5JACT9RJL26143;RJL26143;A2;A2V02;L6;2024;2025-04-09;NO;Delivery;W43/10/2024;2025-04-15;2025-04-10 00:00:00;1900-01-00;2025-04-10;NORTHSTAR;Color;White2;IG1a;2025-03-31;RE;Retail;8.11.2024;31.12.2024
J00;NORTHSTAR ZONE;BA-3-MAR-06;DEALER 16;RE;Retail;B2C SALES;MUĞLA;BODRUM;Y;ZAC5JACT7RJL27873;RJL27873;A2;A2V02;L6;2024;2025-04-30;NO;Delivery;W45/11/2024;2025-05-24;2025-04-30 00:00:00;1900-01-00;2025-04-30;NORTHSTAR;Color;White2;IG1a;2025-04-29;RE;Retail;22.11.2024;31.12.2024
002;2 BOLGE - NORTHSTAR;BA-3-MAR-01;DEALER 5;RS;Additional Discounted Retail;B2C SALES;İSTANBUL;PENDİK;Y;ZAC5JACT1RJL25407;RJL25407;A2;A2V02;L6;2024;2025-02-28;NO;Delivery;W43/10/2024;2025-03-25;2025-02-28 00:00:00;1900-01-00;2025-02-28;NORTHSTAR;Color;White2;IG1a;2025-02-26;RE;Retail;4.11.2024;30.11.2024
